lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
peso,n,m,A2,,重量,peso,Contexto: peso.,例句待内容组补充（peso）。,peso.jpg,A2|n|日常,专四,解决方案,赢,市长,词库自动生成_待内容组校对
opción,n,f,A2,,选项,opción,Contexto: opción.,例句待内容组补充（opción）。,opción.jpg,A2|n|日常,专四,危机,美丽,降低,词库自动生成_待内容组校对
época,n,f,A2,,时间,época,Contexto: época.,例句待内容组补充（época）。,época.jpg,A2|n|日常,专四,一些,结构,io,词库自动生成_待内容组校对
delante,adv,n/a,A2,,在...前面,delante,Contexto: delante.,例句待内容组补充（delante）。,delante.jpg,A2|adv|日常,专四,区域,严肃的,你的,词库自动生成_待内容组校对
alemán,adj,n/a,A2,,德语,alemán,Contexto: alemán.,例句待内容组补充（alemán）。,alemán.jpg,A2|adj|日常,专四,提升,salón（待校对）,证据,词库自动生成_待内容组校对
rato,n,m,A2,,一会儿,rato,Contexto: rato.,例句待内容组补充（rato）。,rato.jpg,A2|n|日常,专四,已婚,吻,逃跑,词库自动生成_待内容组校对
testigo,n,m,A2,,证人,testigo,Contexto: testigo.,例句待内容组补充（testigo）。,testigo.jpg,A2|n|日常,专四,讨论,悬挂,高兴极了,词库自动生成_待内容组校对
pegar,v,n/a,A2,,粘贴,pegar,Contexto: pegar.,例句待内容组补充（pegar）。,pegar.jpg,A2|v|变位|日常,专四,符号,地方,bolsillo（待校对）,词库自动生成_待内容组校对
admitir,v,n/a,A2,,承认,admitir,Contexto: admitir.,例句待内容组补充（admitir）。,admitir.jpg,A2|v|变位|日常,专四,地铁,面包,rogar（待校对）,词库自动生成_待内容组校对
ocasión,n,f,A2,,机会,ocasión,Contexto: ocasión.,例句待内容组补充（ocasión）。,ocasión.jpg,A2|n|日常,专四,最喜欢的,骨,访问,词库自动生成_待内容组校对
área,n,f,A2,,区域,área,Contexto: área.,例句待内容组补充（área）。,área.jpg,A2|n|日常,专四,确认,过去的,明亮的,词库自动生成_待内容组校对
detective,n,n/a,A2,,侦探,detective,Contexto: detective.,例句待内容组补充（detective）。,detective.jpg,A2|n|日常,专四,cultural（待校对）,家,部门,词库自动生成_待内容组校对
triste,adj,n/a,A2,,伤心,triste,Contexto: triste.,例句待内容组补充（triste）。,triste.jpg,A2|adj|日常,专四,salón（待校对）,tamaño（待校对）,转移,词库自动生成_待内容组校对
matrimonio,n,m,A2,,婚姻,matrimonio,Contexto: matrimonio.,例句待内容组补充（matrimonio）。,matrimonio.jpg,A2|n|日常,专四,减少,lluvia（待校对）,即时,词库自动生成_待内容组校对
superior,adj,n/a,A2,,优越的,superior,Contexto: superior.,例句待内容组补充（superior）。,superior.jpg,A2|adj|日常,专四,访问,cien（待校对）,账单,词库自动生成_待内容组校对
árbol,n,n/a,A2,,树,árbol,Contexto: árbol.,例句待内容组补充（árbol）。,árbol.jpg,A2|n|日常,专四,alcohol（待校对）,忍受,星期五,词库自动生成_待内容组校对
destino,n,m,A2,,目的地,destino,Contexto: destino.,例句待内容组补充（destino）。,destino.jpg,A2|n|日常,专四,imponer（待校对）,荣誉,干净的,词库自动生成_待内容组校对
frío,n,m,A2,,寒冷的,frío,Contexto: frío.,例句待内容组补充（frío）。,frío.jpg,A2|n|日常,专四,技术的,专业的,画,词库自动生成_待内容组校对
objeto,n,m,A2,,目的,objeto,Contexto: objeto.,例句待内容组补充（objeto）。,objeto.jpg,A2|n|日常,专四,grito（待校对）,记录,asociación（待校对）,词库自动生成_待内容组校对
sentado,adj,n/a,A2,,坐着,sentado,Contexto: sentado.,例句待内容组补充（sentado）。,sentado.jpg,A2|adj|日常,专四,dama（待校对）,palacio（待校对）,piloto（待校对）,词库自动生成_待内容组校对
defender,v,n/a,A2,,保卫,defender,Contexto: defender.,例句待内容组补充（defender）。,defender.jpg,A2|v|变位|日常,专四,república（待校对）,candidato（待校对）,担心的,词库自动生成_待内容组校对
sur,n,n/a,A2,,南,sur,Contexto: sur.,例句待内容组补充（sur）。,sur.jpg,A2|n|日常,专四,英语,compromiso（待校对）,usado（待校对）,词库自动生成_待内容组校对
cansado,adj,n/a,A2,,疲劳的,cansado,Contexto: cansado.,例句待内容组补充（cansado）。,cansado.jpg,A2|adj|日常,专四,clásico（待校对）,一会儿,prisionero（待校对）,词库自动生成_待内容组校对
azul,adj,n/a,A2,,蓝色的,azul,Contexto: azul.,例句待内容组补充（azul）。,azul.jpg,A2|adj|日常,专四,feo（待校对）,要求,选项,词库自动生成_待内容组校对
oscuro,adj,n/a,A2,,黑暗的,oscuro,Contexto: oscuro.,例句待内容组补充（oscuro）。,oscuro.jpg,A2|adj|日常,专四,影响,麦克风,演讲,词库自动生成_待内容组校对
superar,v,n/a,A2,,克服,superar,Contexto: superar.,例句待内容组补充（superar）。,superar.jpg,A2|v|变位|日常,专四,alumno（待校对）,王子,窗户,词库自动生成_待内容组校对
apoyar,v,n/a,A2,,支持,apoyar,Contexto: apoyar.,例句待内容组补充（apoyar）。,apoyar.jpg,A2|v|变位|日常,专四,增加,cultural（待校对）,女王,词库自动生成_待内容组校对
michael,adv,n/a,A2,,迈克尔,michael,Contexto: michael.,例句待内容组补充（michael）。,michael.jpg,A2|adv|日常,专四,superficie（待校对）,juzgar（待校对）,墨西哥,词库自动生成_待内容组校对
cine,n,n/a,A2,,电影,cine,Contexto: cine.,例句待内容组补充（cine）。,cine.jpg,A2|n|日常,专四,到期的,降低,etc（待校对）,词库自动生成_待内容组校对
doler,v,n/a,A2,,伤害,doler,Contexto: doler.,例句待内容组补充（doler）。,doler.jpg,A2|v|变位|日常,专四,英雄,耶稣,夫妻,词库自动生成_待内容组校对
oler,v,n/a,A2,,闻,oler,Contexto: oler.,例句待内容组补充（oler）。,oler.jpg,A2|v|变位|日常,专四,desastre（待校对）,estadounidense（待校对）,岬,词库自动生成_待内容组校对
gracioso,adj,n/a,A2,,有趣的,gracioso,Contexto: gracioso.,例句待内容组补充（gracioso）。,gracioso.jpg,A2|adj|日常,专四,暴力,南,成功,词库自动生成_待内容组校对
bromear,v,n/a,A2,,开玩笑,bromear,Contexto: bromear.,例句待内容组补充（bromear）。,bromear.jpg,A2|v|变位|日常,专四,重复,富有的,búsqueda（待校对）,词库自动生成_待内容组校对
limpiar,v,n/a,A2,,干净的,limpiar,Contexto: limpiar.,例句待内容组补充（limpiar）。,limpiar.jpg,A2|v|变位|日常,专四,财,里面,主题,词库自动生成_待内容组校对
marcha,n,f,A2,,行进,marcha,Contexto: marcha.,例句待内容组补充（marcha）。,marcha.jpg,A2|n|日常,专四,lluvia（待校对）,etc（待校对）,绝对地,词库自动生成_待内容组校对
misión,n,f,A2,,使命,misión,Contexto: misión.,例句待内容组补充（misión）。,misión.jpg,A2|n|日常,专四,放下,目的,高度,词库自动生成_待内容组校对
cocina,n,f,A2,,厨房,cocina,Contexto: cocina.,例句待内容组补充（cocina）。,cocina.jpg,A2|n|日常,专四,fresco（待校对）,脸,生病的,词库自动生成_待内容组校对
isla,n,f,A2,,岛,isla,Contexto: isla.,例句待内容组补充（isla）。,isla.jpg,A2|n|日常,专四,周六,interrumpir（待校对）,organismo（待校对）,词库自动生成_待内容组校对
enfermo,n,m,A2,,生病的,enfermo,Contexto: enfermo.,例句待内容组补充（enfermo）。,enfermo.jpg,A2|n|日常,专四,迈克尔,温和的,相似的,词库自动生成_待内容组校对
encargar,v,n/a,A2,,命令,encargar,Contexto: encargar.,例句待内容组补充（encargar）。,encargar.jpg,A2|v|变位|日常,专四,正确的,令人愉快的,鼻子,词库自动生成_待内容组校对
responsable,adj,n/a,A2,,负责任的,responsable,Contexto: responsable.,例句待内容组补充（responsable）。,responsable.jpg,A2|adj|日常,专四,军士,nick（待校对）,protección（待校对）,词库自动生成_待内容组校对
declarar,v,n/a,A2,,宣布,declarar,Contexto: declarar.,例句待内容组补充（declarar）。,declarar.jpg,A2|v|变位|日常,专四,frase（待校对）,监狱,robo（待校对）,词库自动生成_待内容组校对
sentimiento,n,m,A2,,感觉,sentimiento,Contexto: sentimiento.,例句待内容组补充（sentimiento）。,sentimiento.jpg,A2|n|日常,专四,gasto（待校对）,荣誉,方面,词库自动生成_待内容组校对
colocar,v,n/a,A2,,地方,colocar,Contexto: colocar.,例句待内容组补充（colocar）。,colocar.jpg,A2|v|变位|日常,专四,roca（待校对）,抓住,瓶子,词库自动生成_待内容组校对
visitar,v,n/a,A2,,访问,visitar,Contexto: visitar.,例句待内容组补充（visitar）。,visitar.jpg,A2|v|变位|日常,专四,目的,国会,alimentar（待校对）,词库自动生成_待内容组校对
indicar,v,n/a,A2,,表明,indicar,Contexto: indicar.,例句待内容组补充（indicar）。,indicar.jpg,A2|v|变位|日常,专四,记录,休息,桥,词库自动生成_待内容组校对
físico,adj,n/a,A2,,身体的,físico,Contexto: físico.,例句待内容组补充（físico）。,físico.jpg,A2|adj|日常,专四,versión（待校对）,降低,提到,词库自动生成_待内容组校对
prensa,n,f,A2,,按,prensa,Contexto: prensa.,例句待内容组补充（prensa）。,prensa.jpg,A2|n|日常,专四,disponer（待校对）,詹姆斯,vergüenza（待校对）,词库自动生成_待内容组校对
actor,n,m,A2,,演员,actor,Contexto: actor.,例句待内容组补充（actor）。,actor.jpg,A2|n|日常,专四,性的,文档,可怕,词库自动生成_待内容组校对
amable,adj,n/a,A2,,温和的,amable,Contexto: amable.,例句待内容组补充（amable）。,amable.jpg,A2|adj|日常,专四,保罗,即时,百,词库自动生成_待内容组校对
actual,adj,n/a,A2,,当前的,actual,Contexto: actual.,例句待内容组补充（actual）。,actual.jpg,A2|adj|日常,专四,风格,oeste（待校对）,通过,词库自动生成_待内容组校对
francés,adj,n/a,A2,,法语,francés,Contexto: francés.,例句待内容组补充（francés）。,francés.jpg,A2|adj|日常,专四,登记,acudir（待校对）,d,词库自动生成_待内容组校对
organización,n,f,A2,,组织,organización,Contexto: organización.,例句待内容组补充（organización）。,organización.jpg,A2|n|日常,专四,椅子,以下,酒吧,词库自动生成_待内容组校对
causar,v,n/a,A2,,原因,causar,Contexto: causar.,例句待内容组补充（causar）。,causar.jpg,A2|v|变位|日常,专四,indio（待校对）,ejecutivo（待校对）,letra（待校对）,词库自动生成_待内容组校对
afirmar,v,n/a,A2,,说,afirmar,Contexto: afirmar.,例句待内容组补充（afirmar）。,afirmar.jpg,A2|v|变位|日常,专四,海滩,欧洲的,金子,词库自动生成_待内容组校对
celebrar,v,n/a,A2,,庆祝,celebrar,Contexto: celebrar.,例句待内容组补充（celebrar）。,celebrar.jpg,A2|v|变位|日常,专四,访问,相信,concepto（待校对）,词库自动生成_待内容组校对
televisión,n,f,A2,,电视,televisión,Contexto: televisión.,例句待内容组补充（televisión）。,televisión.jpg,A2|n|日常,专四,inversión（待校对）,desastre（待校对）,honesto（待校对）,词库自动生成_待内容组校对
prisa,n,f,A2,,匆忙,prisa,Contexto: prisa.,例句待内容组补充（prisa）。,prisa.jpg,A2|n|日常,专四,圣诞节,说服,热的,词库自动生成_待内容组校对
autoridad,n,f,A2,,权威,autoridad,Contexto: autoridad.,例句待内容组补充（autoridad）。,autoridad.jpg,A2|n|日常,专四,英语,重量,七月,词库自动生成_待内容组校对
nervioso,adj,n/a,A2,,高度紧张,nervioso,Contexto: nervioso.,例句待内容组补充（nervioso）。,nervioso.jpg,A2|adj|日常,专四,星期日,睡着了,marco（待校对）,词库自动生成_待内容组校对
caliente,adj,n/a,A2,,热的,caliente,Contexto: caliente.,例句待内容组补充（caliente）。,caliente.jpg,A2|adj|日常,专四,坐着,alimento（待校对）,competencia（待校对）,词库自动生成_待内容组校对
lucha,n,f,A2,,斗争,lucha,Contexto: lucha.,例句待内容组补充（lucha）。,lucha.jpg,A2|n|日常,专四,气氛,逃跑,pedazo（待校对）,词库自动生成_待内容组校对
entero,adj,n/a,A2,,所有的,entero,Contexto: entero.,例句待内容组补充（entero）。,entero.jpg,A2|adj|日常,专四,instalar（待校对）,恋爱,命令,词库自动生成_待内容组校对
culo,n,m,A2,,屁股,culo,Contexto: culo.,例句待内容组补充（culo）。,culo.jpg,A2|n|日常,专四,ciego（待校对）,daniel（待校对）,inspector（待校对）,词库自动生成_待内容组校对
modelo,n,m,A2,,模型,modelo,Contexto: modelo.,例句待内容组补充（modelo）。,modelo.jpg,A2|n|日常,专四,c,电视,婚礼,词库自动生成_待内容组校对
mentira,n,f,A2,,说谎,mentira,Contexto: mentira.,例句待内容组补充（mentira）。,mentira.jpg,A2|n|日常,专四,负担,星期五,lunes（待校对）,词库自动生成_待内容组校对
divertir,v,n/a,A2,,逗乐,divertir,Contexto: divertir.,例句待内容组补充（divertir）。,divertir.jpg,A2|v|变位|日常,专四,程度,触碰,联盟,词库自动生成_待内容组校对
comprobar,v,n/a,A2,,查出,comprobar,Contexto: comprobar.,例句待内容组补充（comprobar）。,comprobar.jpg,A2|v|变位|日常,专四,johnny（待校对）,coño（待校对）,brujo（待校对）,词库自动生成_待内容组校对
cenar,v,n/a,A2,,吃晚饭,cenar,Contexto: cenar.,例句待内容组补充（cenar）。,cenar.jpg,A2|v|变位|日常,专四,九,作者,衰退,词库自动生成_待内容组校对
bolsa,n,f,A2,,包,bolsa,Contexto: bolsa.,例句待内容组补充（bolsa）。,bolsa.jpg,A2|n|日常,专四,英雄,anciano（待校对）,呼吸,词库自动生成_待内容组校对
honor,n,m,A2,,荣誉,honor,Contexto: honor.,例句待内容组补充（honor）。,honor.jpg,A2|n|日常,专四,特点,晚的,季节,词库自动生成_待内容组校对
científico,adj,n/a,A2,,科学家,científico,Contexto: científico.,例句待内容组补充（científico）。,científico.jpg,A2|adj|日常,专四,代码,微笑,damas（待校对）,词库自动生成_待内容组校对
falso,adj,n/a,A2,,伪造的,falso,Contexto: falso.,例句待内容组补充（falso）。,falso.jpg,A2|adj|日常,专四,表明,同事,寒冷的,词库自动生成_待内容组校对
luna,n,f,A2,,月亮,luna,Contexto: luna.,例句待内容组补充（luna）。,luna.jpg,A2|n|日常,专四,齿,materia（待校对）,短的,词库自动生成_待内容组校对
joe,adv,n/a,A2,,乔,joe,Contexto: joe.,例句待内容组补充（joe）。,joe.jpg,A2|adv|日常,专四,comité（待校对）,分析,以前的,词库自动生成_待内容组校对
pareja,n,f,A2,,夫妻,pareja,Contexto: pareja.,例句待内容组补充（pareja）。,pareja.jpg,A2|n|日常,专四,cruz（待校对）,金子,知识,词库自动生成_待内容组校对
dispuesto,adj,n/a,A2,,愿意的,dispuesto,Contexto: dispuesto.,例句待内容组补充（dispuesto）。,dispuesto.jpg,A2|adj|日常,专四,alimentar（待校对）,enojado（待校对）,法庭,词库自动生成_待内容组校对
directo,adj,n/a,A2,,直的,directo,Contexto: directo.,例句待内容组补充（directo）。,directo.jpg,A2|adj|日常,专四,伤害,访问,determinado（待校对）,词库自动生成_待内容组校对
cerebro,n,m,A2,,脑,cerebro,Contexto: cerebro.,例句待内容组补充（cerebro）。,cerebro.jpg,A2|n|日常,专四,ray（待校对）,王子,啤酒,词库自动生成_待内容组校对
