lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
relacionar,v,n/a,B2,,relacionar（待校对）,relacionar,Contexto: relacionar.,例句待内容组补充（relacionar）。,relacionar.jpg,B2|v|变位|进阶,专八,autorizado（待校对）,semilla（待校对）,chao（待校对）,词库自动生成_待内容组校对
pulso,n,m,B2,,pulso（待校对）,pulso,Contexto: pulso.,例句待内容组补充（pulso）。,pulso.jpg,B2|n|进阶,专八,invasión（待校对）,condenar（待校对）,vínculo（待校对）,词库自动生成_待内容组校对
hábito,n,m,B2,,hábito（待校对）,hábito,Contexto: hábito.,例句待内容组补充（hábito）。,hábito.jpg,B2|n|进阶,专八,prohibir（待校对）,promedio（待校对）,harina（待校对）,词库自动生成_待内容组校对
recibo,n,m,B2,,recibo（待校对）,recibo,Contexto: recibo.,例句待内容组补充（recibo）。,recibo.jpg,B2|n|进阶,专八,vaquero（待校对）,torneo（待校对）,residente（待校对）,词库自动生成_待内容组校对
entrevistar,v,n/a,B2,,entrevistar（待校对）,entrevistar,Contexto: entrevistar.,例句待内容组补充（entrevistar）。,entrevistar.jpg,B2|v|变位|进阶,专八,corporación（待校对）,grabado（待校对）,裙子,词库自动生成_待内容组校对
maggie,adv,n/a,B2,,maggie（待校对）,maggie,Contexto: maggie.,例句待内容组补充（maggie）。,maggie.jpg,B2|adv|进阶,专八,municipio（待校对）,viajero（待校对）,rincón（待校对）,词库自动生成_待内容组校对
portavoz,n,n/a,B2,,portavoz（待校对）,portavoz,Contexto: portavoz.,例句待内容组补充（portavoz）。,portavoz.jpg,B2|n|进阶,专八,elaboración（待校对）,diseñado（待校对）,hoyo（待校对）,词库自动生成_待内容组校对
incremento,n,m,B2,,incremento（待校对）,incremento,Contexto: incremento.,例句待内容组补充（incremento）。,incremento.jpg,B2|n|进阶,专八,cementerio（待校对）,inevitable（待校对）,agotado（待校对）,词库自动生成_待内容组校对
captar,v,n/a,B2,,captar（待校对）,captar,Contexto: captar.,例句待内容组补充（captar）。,captar.jpg,B2|v|变位|进阶,专八,desaparición（待校对）,solidaridad（待校对）,mercancía（待校对）,词库自动生成_待内容组校对
líquido,n,m,B2,,líquido（待校对）,líquido,Contexto: líquido.,例句待内容组补充（líquido）。,líquido.jpg,B2|n|进阶,专八,ross（待校对）,tabaco（待校对）,paralelo（待校对）,词库自动生成_待内容组校对
gravedad,n,f,B2,,gravedad（待校对）,gravedad,Contexto: gravedad.,例句待内容组补充（gravedad）。,gravedad.jpg,B2|n|进阶,专八,agenda（待校对）,portero（待校对）,ensayar（待校对）,词库自动生成_待内容组校对
apertura,n,f,B2,,apertura（待校对）,apertura,Contexto: apertura.,例句待内容组补充（apertura）。,apertura.jpg,B2|n|进阶,专八,doloroso（待校对）,desplazar（待校对）,socorro（待校对）,词库自动生成_待内容组校对
usuario,n,m,B2,,usuario（待校对）,usuario,Contexto: usuario.,例句待内容组补充（usuario）。,usuario.jpg,B2|n|进阶,专八,chao（待校对）,quinta（待校对）,cementerio（待校对）,词库自动生成_待内容组校对
combinación,n,f,B2,,combinación（待校对）,combinación,Contexto: combinación.,例句待内容组补充（combinación）。,combinación.jpg,B2|n|进阶,专八,incapaz（待校对）,martha（待校对）,uña（待校对）,词库自动生成_待内容组校对
espiritual,adj,n/a,B2,,espiritual（待校对）,espiritual,Contexto: espiritual.,例句待内容组补充（espiritual）。,espiritual.jpg,B2|adj|进阶,专八,uña（待校对）,asomar（待校对）,presunto（待校对）,词库自动生成_待内容组校对
literalmente,adv,n/a,B2,,literalmente（待校对）,literalmente,Contexto: literalmente.,例句待内容组补充（literalmente）。,literalmente.jpg,B2|adv|进阶,专八,protestar（待校对）,crudo（待校对）,tímido（待校对）,词库自动生成_待内容组校对
despejado,adj,n/a,B2,,despejado（待校对）,despejado,Contexto: despejado.,例句待内容组补充（despejado）。,despejado.jpg,B2|adj|进阶,专八,eje（待校对）,frenar（待校对）,barón（待校对）,词库自动生成_待内容组校对
intercambio,n,m,B2,,intercambio（待校对）,intercambio,Contexto: intercambio.,例句待内容组补充（intercambio）。,intercambio.jpg,B2|n|进阶,专八,píldora（待校对）,sesenta（待校对）,sebastián（待校对）,词库自动生成_待内容组校对
estable,adj,n/a,B2,,estable（待校对）,estable,Contexto: estable.,例句待内容组补充（estable）。,estable.jpg,B2|adj|进阶,专八,rincón（待校对）,jacob（待校对）,seno（待校对）,词库自动生成_待内容组校对
terrorista,n,f,B2,,terrorista（待校对）,terrorista,Contexto: terrorista.,例句待内容组补充（terrorista）。,terrorista.jpg,B2|n|进阶,专八,portero（待校对）,ajuste（待校对）,tyler（待校对）,词库自动生成_待内容组校对
campeonato,n,m,B2,,campeonato（待校对）,campeonato,Contexto: campeonato.,例句待内容组补充（campeonato）。,campeonato.jpg,B2|n|进阶,专八,píldora（待校对）,creciente（待校对）,cabaña（待校对）,词库自动生成_待内容组校对
expuesto,adj,n/a,B2,,expuesto（待校对）,expuesto,Contexto: expuesto.,例句待内容组补充（expuesto）。,expuesto.jpg,B2|adj|进阶,专八,traficante（待校对）,andrew（待校对）,andrés（待校对）,词库自动生成_待内容组校对
custodia,n,f,B2,,custodia（待校对）,custodia,Contexto: custodia.,例句待内容组补充（custodia）。,custodia.jpg,B2|n|进阶,专八,desafortunadamente（待校对）,desorden（待校对）,desafiar（待校对）,词库自动生成_待内容组校对
consideración,n,f,B2,,consideración（待校对）,consideración,Contexto: consideración.,例句待内容组补充（consideración）。,consideración.jpg,B2|n|进阶,专八,revés（待校对）,comisaría（待校对）,terror（待校对）,词库自动生成_待内容组校对
patético,adj,n/a,B2,,patético（待校对）,patético,Contexto: patético.,例句待内容组补充（patético）。,patético.jpg,B2|adj|进阶,专八,finalizar（待校对）,raya（待校对）,delincuente（待校对）,词库自动生成_待内容组校对
someter,v,n/a,B2,,someter（待校对）,someter,Contexto: someter.,例句待内容组补充（someter）。,someter.jpg,B2|v|变位|进阶,专八,tio（待校对）,proporción（待校对）,beneficiar（待校对）,词库自动生成_待内容组校对
sacudir,v,n/a,B2,,sacudir（待校对）,sacudir,Contexto: sacudir.,例句待内容组补充（sacudir）。,sacudir.jpg,B2|v|变位|进阶,专八,orientar（待校对）,psiquiatra（待校对）,administrativo（待校对）,词库自动生成_待内容组校对
medalla,n,f,B2,,medalla（待校对）,medalla,Contexto: medalla.,例句待内容组补充（medalla）。,medalla.jpg,B2|n|进阶,专八,torneo（待校对）,homosexual（待校对）,destacado（待校对）,词库自动生成_待内容组校对
esforzar,v,n/a,B2,,esforzar（待校对）,esforzar,Contexto: esforzar.,例句待内容组补充（esforzar）。,esforzar.jpg,B2|v|变位|进阶,专八,especialidad（待校对）,desaparecido（待校对）,adaptar（待校对）,词库自动生成_待内容组校对
guitarra,n,f,B2,,guitarra（待校对）,guitarra,Contexto: guitarra.,例句待内容组补充（guitarra）。,guitarra.jpg,B2|n|进阶,专八,paraíso（待校对）,adicional（待校对）,reportero（待校对）,词库自动生成_待内容组校对
avenida,n,f,B2,,avenida（待校对）,avenida,Contexto: avenida.,例句待内容组补充（avenida）。,avenida.jpg,B2|n|进阶,专八,preso（待校对）,sebastián（待校对）,邻居,词库自动生成_待内容组校对
únicamente,adv,n/a,B2,,únicamente（待校对）,únicamente,Contexto: únicamente.,例句待内容组补充（únicamente）。,únicamente.jpg,B2|adv|进阶,专八,presidencial（待校对）,exhibir（待校对）,presunto（待校对）,词库自动生成_待内容组校对
índice,n,n/a,B2,,índice（待校对）,índice,Contexto: índice.,例句待内容组补充（índice）。,índice.jpg,B2|n|进阶,专八,ross（待校对）,sed（待校对）,lanza（待校对）,词库自动生成_待内容组校对
insultar,v,n/a,B2,,insultar（待校对）,insultar,Contexto: insultar.,例句待内容组补充（insultar）。,insultar.jpg,B2|v|变位|进阶,专八,subtítulo（待校对）,tabaco（待校对）,administrativo（待校对）,词库自动生成_待内容组校对
furioso,adj,n/a,B2,,furioso（待校对）,furioso,Contexto: furioso.,例句待内容组补充（furioso）。,furioso.jpg,B2|adj|进阶,专八,prohibir（待校对）,usuario（待校对）,inevitable（待校对）,词库自动生成_待内容组校对
atado,adj,n/a,B2,,atado（待校对）,atado,Contexto: atado.,例句待内容组补充（atado）。,atado.jpg,B2|adj|进阶,专八,percepción（待校对）,olímpico（待校对）,agresivo（待校对）,词库自动生成_待内容组校对
literario,adj,n/a,B2,,literario（待校对）,literario,Contexto: literario.,例句待内容组补充（literario）。,literario.jpg,B2|adj|进阶,专八,campeonato（待校对）,eco（待校对）,lanza（待校对）,词库自动生成_待内容组校对
conquistar,v,n/a,B2,,conquistar（待校对）,conquistar,Contexto: conquistar.,例句待内容组补充（conquistar）。,conquistar.jpg,B2|v|变位|进阶,专八,misil（待校对）,heredero（待校对）,vecindario（待校对）,词库自动生成_待内容组校对
gómez,n,f,B2,,gómez（待校对）,gómez,Contexto: gómez.,例句待内容组补充（gómez）。,gómez.jpg,B2|n|进阶,专八,pagaré（待校对）,hannah（待校对）,ee.uu.（待校对）,词库自动生成_待内容组校对
recorrido,n,m,B2,,recorrido（待校对）,recorrido,Contexto: recorrido.,例句待内容组补充（recorrido）。,recorrido.jpg,B2|n|进阶,专八,vincular（待校对）,oveja（待校对）,clasificación（待校对）,词库自动生成_待内容组校对
educativo,adj,n/a,B2,,educativo（待校对）,educativo,Contexto: educativo.,例句待内容组补充（educativo）。,educativo.jpg,B2|adj|进阶,专八,carecer（待校对）,charlar（待校对）,someter（待校对）,词库自动生成_待内容组校对
notable,adj,n/a,B2,,notable（待校对）,notable,Contexto: notable.,例句待内容组补充（notable）。,notable.jpg,B2|adj|进阶,专八,editor（待校对）,cruce（待校对）,is（待校对）,词库自动生成_待内容组校对
concepción,n,f,B2,,concepción（待校对）,concepción,Contexto: concepción.,例句待内容组补充（concepción）。,concepción.jpg,B2|n|进阶,专八,barry（待校对）,bono（待校对）,molestia（待校对）,词库自动生成_待内容组校对
pasaporte,n,n/a,B2,,pasaporte（待校对）,pasaporte,Contexto: pasaporte.,例句待内容组补充（pasaporte）。,pasaporte.jpg,B2|n|进阶,专八,guatemala（待校对）,patata（待校对）,usuario（待校对）,词库自动生成_待内容组校对
prioridad,n,f,B2,,prioridad（待校对）,prioridad,Contexto: prioridad.,例句待内容组补充（prioridad）。,prioridad.jpg,B2|n|进阶,专八,procurar（待校对）,presa（待校对）,sugerencia（待校对）,词库自动生成_待内容组校对
condado,n,m,B2,,condado（待校对）,condado,Contexto: condado.,例句待内容组补充（condado）。,condado.jpg,B2|n|进阶,专八,jugo（待校对）,raúl（待校对）,suiza（待校对）,词库自动生成_待内容组校对
carecer,v,n/a,B2,,carecer（待校对）,carecer,Contexto: carecer.,例句待内容组补充（carecer）。,carecer.jpg,B2|v|变位|进阶,专八,influir（待校对）,lou（待校对）,pato（待校对）,词库自动生成_待内容组校对
empeorar,v,n/a,B2,,empeorar（待校对）,empeorar,Contexto: empeorar.,例句待内容组补充（empeorar）。,empeorar.jpg,B2|v|变位|进阶,专八,dramático（待校对）,emisión（待校对）,consuelo（待校对）,词库自动生成_待内容组校对
hitler,n,n/a,B2,,hitler（待校对）,hitler,Contexto: hitler.,例句待内容组补充（hitler）。,hitler.jpg,B2|n|进阶,专八,puño（待校对）,grita（待校对）,catalán（待校对）,词库自动生成_待内容组校对
aldea,n,f,B2,,aldea（待校对）,aldea,Contexto: aldea.,例句待内容组补充（aldea）。,aldea.jpg,B2|n|进阶,专八,pudrir（待校对）,gabinete（待校对）,reproducir（待校对）,词库自动生成_待内容组校对
compensar,v,n/a,B2,,compensar（待校对）,compensar,Contexto: compensar.,例句待内容组补充（compensar）。,compensar.jpg,B2|v|变位|进阶,专八,maya（待校对）,griego（待校对）,cruce（待校对）,词库自动生成_待内容组校对
liberación,n,f,B2,,liberación（待校对）,liberación,Contexto: liberación.,例句待内容组补充（liberación）。,liberación.jpg,B2|n|进阶,专八,modificación（待校对）,donna（待校对）,trastorno（待校对）,词库自动生成_待内容组校对
prohibir,v,n/a,B2,,prohibir（待校对）,prohibir,Contexto: prohibir.,例句待内容组补充（prohibir）。,prohibir.jpg,B2|v|变位|进阶,专八,empeorar（待校对）,circulación（待校对）,invasión（待校对）,词库自动生成_待内容组校对
chocar,v,n/a,B2,,chocar（待校对）,chocar,Contexto: chocar.,例句待内容组补充（chocar）。,chocar.jpg,B2|v|变位|进阶,专八,cocaína（待校对）,guau（待校对）,modesto（待校对）,词库自动生成_待内容组校对
subtítulo,n,m,B2,,subtítulo（待校对）,subtítulo,Contexto: subtítulo.,例句待内容组补充（subtítulo）。,subtítulo.jpg,B2|n|进阶,专八,homenaje（待校对）,deseado（待校对）,corrupción（待校对）,词库自动生成_待内容组校对
