lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
individuo,n,m,B1,,individuo（待校对）,individuo,Contexto: individuo.,例句待内容组补充（individuo）。,individuo.jpg,B1|n|进阶,专四,protagonista（待校对）,pesadilla（待校对）,influencia（待校对）,词库自动生成_待内容组校对
abrazar,v,n/a,B1,,abrazar（待校对）,abrazar,Contexto: abrazar.,例句待内容组补充（abrazar）。,abrazar.jpg,B1|v|变位|进阶,专四,competir（待校对）,fábrica（待校对）,gallo（待校对）,词库自动生成_待内容组校对
impresionante,adj,n/a,B1,,impresionante（待校对）,impresionante,Contexto: impresionante.,例句待内容组补充（impresionante）。,impresionante.jpg,B1|adj|进阶,专四,elevar（待校对）,kilo（待校对）,falla（待校对）,词库自动生成_待内容组校对
costumbre,n,f,B1,,costumbre（待校对）,costumbre,Contexto: costumbre.,例句待内容组补充（costumbre）。,costumbre.jpg,B1|n|进阶,专四,brasil（待校对）,vacío（待校对）,colombia（待校对）,词库自动生成_待内容组校对
cuerda,n,f,B1,,cuerda（待校对）,cuerda,Contexto: cuerda.,例句待内容组补充（cuerda）。,cuerda.jpg,B1|n|进阶,专四,crecimiento（待校对）,cagar（待校对）,observación（待校对）,词库自动生成_待内容组校对
enero,n,m,B1,,enero（待校对）,enero,Contexto: enero.,例句待内容组补充（enero）。,enero.jpg,B1|n|进阶,专四,ahorrar（待校对）,risa（待校对）,laboral（待校对）,词库自动生成_待内容组校对
pecado,n,m,B1,,pecado（待校对）,pecado,Contexto: pecado.,例句待内容组补充（pecado）。,pecado.jpg,B1|n|进阶,专四,guiar（待校对）,lago（待校对）,sumar（待校对）,词库自动生成_待内容组校对
computadora,n,f,B1,,computadora（待校对）,computadora,Contexto: computadora.,例句待内容组补充（computadora）。,computadora.jpg,B1|n|进阶,专四,sofá（待校对）,dra.（待校对）,licencia（待校对）,词库自动生成_待内容组校对
exposición,n,f,B1,,exposición（待校对）,exposición,Contexto: exposición.,例句待内容组补充（exposición）。,exposición.jpg,B1|n|进阶,专四,postura（待校对）,numeroso（待校对）,aéreo（待校对）,词库自动生成_待内容组校对
tarde,n,n/a,B1,,晚的,tarde,Contexto: tarde.,例句待内容组补充（tarde）。,tarde.jpg,B1|n|进阶,专四,inicial（待校对）,will（待校对）,resistencia（待校对）,词库自动生成_待内容组校对
escondido,adj,n/a,B1,,escondido（待校对）,escondido,Contexto: escondido.,例句待内容组补充（escondido）。,escondido.jpg,B1|adj|进阶,专四,castillo（待校对）,cagar（待校对）,vendedor（待校对）,词库自动生成_待内容组校对
despacio,adv,n/a,B1,,despacio（待校对）,despacio,Contexto: despacio.,例句待内容组补充（despacio）。,despacio.jpg,B1|adv|进阶,专四,curioso（待校对）,gira（待校对）,bendecir（待校对）,词库自动生成_待内容组校对
cigarrillo,n,m,B1,,cigarrillo（待校对）,cigarrillo,Contexto: cigarrillo.,例句待内容组补充（cigarrillo）。,cigarrillo.jpg,B1|n|进阶,专四,felicitación（待校对）,centrar（待校对）,distinguir（待校对）,词库自动生成_待内容组校对
cancelar,v,n/a,B1,,cancelar（待校对）,cancelar,Contexto: cancelar.,例句待内容组补充（cancelar）。,cancelar.jpg,B1|v|变位|进阶,专四,instinto（待校对）,felicitación（待校对）,comportar（待校对）,词库自动生成_待内容组校对
electoral,adj,n/a,B1,,electoral（待校对）,electoral,Contexto: electoral.,例句待内容组补充（electoral）。,electoral.jpg,B1|adj|进阶,专四,cura（待校对）,sánchez（待校对）,escolar（待校对）,词库自动生成_待内容组校对
mental,adj,n/a,B1,,mental（待校对）,mental,Contexto: mental.,例句待内容组补充（mental）。,mental.jpg,B1|adj|进阶,专四,lujo（待校对）,chino（待校对）,pastor（待校对）,词库自动生成_待内容组校对
chino,adj,n/a,B1,,chino（待校对）,chino,Contexto: chino.,例句待内容组补充（chino）。,chino.jpg,B1|adj|进阶,专四,amenazar（待校对）,diversión（待校对）,jueves（待校对）,词库自动生成_待内容组校对
fundamental,adj,n/a,B1,,fundamental（待校对）,fundamental,Contexto: fundamental.,例句待内容组补充（fundamental）。,fundamental.jpg,B1|adj|进阶,专四,encanto（待校对）,piscina（待校对）,horno（待校对）,词库自动生成_待内容组校对
risa,n,f,B1,,risa（待校对）,risa,Contexto: risa.,例句待内容组补充（risa）。,risa.jpg,B1|n|进阶,专四,comprometido（待校对）,escala（待校对）,universitario（待校对）,词库自动生成_待内容组校对
rápidamente,adv,n/a,B1,,rápidamente（待校对）,rápidamente,Contexto: rápidamente.,例句待内容组补充（rápidamente）。,rápidamente.jpg,B1|adv|进阶,专四,sentencia（待校对）,religión（待校对）,soledad（待校对）,词库自动生成_待内容组校对
ser,n,n/a,B1,seɾ,是（本质）,to be,Soy de China.,我来自中国。,ser.jpg,日常|变位|易混,专四, estar, tener, haber,词库自动生成_待内容组校对
curioso,adj,n/a,B1,,curioso（待校对）,curioso,Contexto: curioso.,例句待内容组补充（curioso）。,curioso.jpg,B1|adj|进阶,专四,detente（待校对）,judío（待校对）,combustible（待校对）,词库自动生成_待内容组校对
taza,n,f,B1,,taza（待校对）,taza,Contexto: taza.,例句待内容组补充（taza）。,taza.jpg,B1|n|进阶,专四,últimamente（待校对）,mental（待校对）,apretar（待校对）,词库自动生成_待内容组校对
senador,n,m,B1,,senador（待校对）,senador,Contexto: senador.,例句待内容组补充（senador）。,senador.jpg,B1|n|进阶,专四,septiembre（待校对）,cazador（待校对）,pata（待校对）,词库自动生成_待内容组校对
extender,v,n/a,B1,,extender（待校对）,extender,Contexto: extender.,例句待内容组补充（extender）。,extender.jpg,B1|v|变位|进阶,专四,interpretación（待校对）,huelga（待校对）,denuncia（待校对）,词库自动生成_待内容组校对
will,adv,n/a,B1,,will（待校对）,will,Contexto: will.,例句待内容组补充（will）。,will.jpg,B1|adv|进阶,专四,conejo（待校对）,exposición（待校对）,borde（待校对）,词库自动生成_待内容组校对
moda,n,f,B1,,moda（待校对）,moda,Contexto: moda.,例句待内容组补充（moda）。,moda.jpg,B1|n|进阶,专四,cerebral（待校对）,maleta（待校对）,martin（待校对）,词库自动生成_待内容组校对
instrumento,n,m,B1,,instrumento（待校对）,instrumento,Contexto: instrumento.,例句待内容组补充（instrumento）。,instrumento.jpg,B1|n|进阶,专四,afortunado（待校对）,doce（待校对）,poeta（待校对）,词库自动生成_待内容组校对
genio,n,m,B1,,genio（待校对）,genio,Contexto: genio.,例句待内容组补充（genio）。,genio.jpg,B1|n|进阶,专四,desierto（待校对）,primo（待校对）,específico（待校对）,词库自动生成_待内容组校对
martin,adv,n/a,B1,,martin（待校对）,martin,Contexto: martin.,例句待内容组补充（martin）。,martin.jpg,B1|adv|进阶,专四,temblar（待校对）,rodilla（待校对）,biblioteca（待校对）,词库自动生成_待内容组校对
democracia,n,f,B1,,democracia（待校对）,democracia,Contexto: democracia.,例句待内容组补充（democracia）。,democracia.jpg,B1|n|进阶,专四,identificación（待校对）,techo（待校对）,acontecimiento（待校对）,词库自动生成_待内容组校对
dominar,v,n/a,B1,,dominar（待校对）,dominar,Contexto: dominar.,例句待内容组补充（dominar）。,dominar.jpg,B1|v|变位|进阶,专四,tono（待校对）,conformar（待校对）,fracasar（待校对）,词库自动生成_待内容组校对
encerrar,v,n/a,B1,,encerrar（待校对）,encerrar,Contexto: encerrar.,例句待内容组补充（encerrar）。,encerrar.jpg,B1|v|变位|进阶,专四,sir（待校对）,pescar（待校对）,医生,词库自动生成_待内容组校对
tormenta,n,f,B1,,tormenta（待校对）,tormenta,Contexto: tormenta.,例句待内容组补充（tormenta）。,tormenta.jpg,B1|n|进阶,专四,it（待校对）,acusación（待校对）,pastilla（待校对）,词库自动生成_待内容组校对
tumba,n,f,B1,,tumba（待校对）,tumba,Contexto: tumba.,例句待内容组补充（tumba）。,tumba.jpg,B1|n|进阶,专四,préstamo（待校对）,calcular（待校对）,bravo（待校对）,词库自动生成_待内容组校对
lobo,n,m,B1,,lobo（待校对）,lobo,Contexto: lobo.,例句待内容组补充（lobo）。,lobo.jpg,B1|n|进阶,专四,protegido（待校对）,especialista（待校对）,new（待校对）,词库自动生成_待内容组校对
signo,n,m,B1,,signo（待校对）,signo,Contexto: signo.,例句待内容组补充（signo）。,signo.jpg,B1|n|进阶,专四,new（待校对）,moneda（待校对）,tragedia（待校对）,词库自动生成_待内容组校对
trasladar,v,n/a,B1,,trasladar（待校对）,trasladar,Contexto: trasladar.,例句待内容组补充（trasladar）。,trasladar.jpg,B1|v|变位|进阶,专四,individuo（待校对）,arthur（待校对）,retroceder（待校对）,词库自动生成_待内容组校对
móvil,adj,n/a,B1,,móvil（待校对）,móvil,Contexto: móvil.,例句待内容组补充（móvil）。,móvil.jpg,B1|adj|进阶,专四,conectar（待校对）,instrucción（待校对）,biblioteca（待校对）,词库自动生成_待内容组校对
doce,n,n/a,B1,,doce（待校对）,doce,Contexto: doce.,例句待内容组补充（doce）。,doce.jpg,B1|n|进阶,专四,abrazo（待校对）,músico（待校对）,deportivo（待校对）,词库自动生成_待内容组校对
ganador,n,m,B1,,ganador（待校对）,ganador,Contexto: ganador.,例句待内容组补充（ganador）。,ganador.jpg,B1|n|进阶,专四,dirigido（待校对）,poli（待校对）,franco（待校对）,词库自动生成_待内容组校对
presionar,v,n/a,B1,,presionar（待校对）,presionar,Contexto: presionar.,例句待内容组补充（presionar）。,presionar.jpg,B1|v|变位|进阶,专四,apestar（待校对）,sospecha（待校对）,aéreo（待校对）,词库自动生成_待内容组校对
suave,adj,n/a,B1,,suave（待校对）,suave,Contexto: suave.,例句待内容组补充（suave）。,suave.jpg,B1|adj|进阶,专四,vigilancia（待校对）,castillo（待校对）,eddie（待校对）,词库自动生成_待内容组校对
definir,v,n/a,B1,,definir（待校对）,definir,Contexto: definir.,例句待内容组补充（definir）。,definir.jpg,B1|v|变位|进阶,专四,arco（待校对）,emitir（待校对）,constante（待校对）,词库自动生成_待内容组校对
últimamente,adv,n/a,B1,,últimamente（待校对）,últimamente,Contexto: últimamente.,例句待内容组补充（últimamente）。,últimamente.jpg,B1|adv|进阶,专四,músculo（待校对）,correo（待校对）,ola（待校对）,词库自动生成_待内容组校对
marcar,v,n/a,B1,,marcar（待校对）,marcar,Contexto: marcar.,例句待内容组补充（marcar）。,marcar.jpg,B1|v|变位|进阶,专四,caber（待校对）,cancelar（待校对）,inicial（待校对）,词库自动生成_待内容组校对
fase,n,n/a,B1,,fase（待校对）,fase,Contexto: fase.,例句待内容组补充（fase）。,fase.jpg,B1|n|进阶,专四,tasa（待校对）,convocar（待校对）,global（待校对）,词库自动生成_待内容组校对
personalidad,n,f,B1,,personalidad（待校对）,personalidad,Contexto: personalidad.,例句待内容组补充（personalidad）。,personalidad.jpg,B1|n|进阶,专四,jason（待校对）,gerente（待校对）,camisa（待校对）,词库自动生成_待内容组校对
tráfico,n,m,B1,,tráfico（待校对）,tráfico,Contexto: tráfico.,例句待内容组补充（tráfico）。,tráfico.jpg,B1|n|进阶,专四,voluntario（待校对）,audiencia（待校对）,lío（待校对）,词库自动生成_待内容组校对
in,adv,n/a,B1,,in（待校对）,in,Contexto: in.,例句待内容组补充（in）。,in.jpg,B1|adv|进阶,专四,smith（待校对）,informado（待校对）,duque（待校对）,词库自动生成_待内容组校对
mono,n,m,B1,,mono（待校对）,mono,Contexto: mono.,例句待内容组补充（mono）。,mono.jpg,B1|n|进阶,专四,colombia（待校对）,funcionario（待校对）,villa（待校对）,词库自动生成_待内容组校对
anuncio,n,m,B1,,anuncio（待校对）,anuncio,Contexto: anuncio.,例句待内容组补充（anuncio）。,anuncio.jpg,B1|n|进阶,专四,judío（待校对）,licencia（待校对）,constitución（待校对）,词库自动生成_待内容组校对
alternativa,n,f,B1,,alternativa（待校对）,alternativa,Contexto: alternativa.,例句待内容组补充（alternativa）。,alternativa.jpg,B1|n|进阶,专四,valiente（待校对）,poeta（待校对）,jeff（待校对）,词库自动生成_待内容组校对
recomendar,v,n/a,B1,,recomendar（待校对）,recomendar,Contexto: recomendar.,例句待内容组补充（recomendar）。,recomendar.jpg,B1|v|变位|进阶,专四,enero（待校对）,permanente（待校对）,violento（待校对）,词库自动生成_待内容组校对
lucir,v,n/a,B1,,lucir（待校对）,lucir,Contexto: lucir.,例句待内容组补充（lucir）。,lucir.jpg,B1|v|变位|进阶,专四,garantía（待校对）,cansar（待校对）,lección（待校对）,词库自动生成_待内容组校对
concluir,v,n/a,B1,,concluir（待校对）,concluir,Contexto: concluir.,例句待内容组补充（concluir）。,concluir.jpg,B1|v|变位|进阶,专四,típico（待校对）,contemplar（待校对）,dorado（待校对）,词库自动生成_待内容组校对
fortuna,n,f,B1,,fortuna（待校对）,fortuna,Contexto: fortuna.,例句待内容组补充（fortuna）。,fortuna.jpg,B1|n|进阶,专四,juguete（待校对）,experimentar（待校对）,logro（待校对）,词库自动生成_待内容组校对
