lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
tipo,n,m,A1,,家伙,tipo,Contexto: tipo.,例句待内容组补充（tipo）。,tipo.jpg,A1|n|日常,,星星,唱歌,平等的,词库自动生成_待内容组校对
claro,adj,n/a,A1,,清除,claro,Contexto: claro.,例句待内容组补充（claro）。,claro.jpg,A1|adj|日常,,他,担心,工作,词库自动生成_待内容组校对
entender,v,n/a,A1,,理解,entender,Contexto: entender.,例句待内容组补充（entender）。,entender.jpg,A1|v|变位|日常,,人类,真的,男朋友,词库自动生成_待内容组校对
menos,adv,n/a,A1,,较少的,menos,Contexto: menos.,例句待内容组补充（menos）。,menos.jpg,A1|adv|日常,,称呼,绝不,节省,词库自动生成_待内容组校对
fuera,adv,n/a,A1,,出去,fuera,Contexto: fuera.,例句待内容组补充（fuera）。,fuera.jpg,A1|adv|日常,,晚的,他的,关心,词库自动生成_待内容组校对
acabar,v,n/a,A1,,结尾,acabar,Contexto: acabar.,例句待内容组补充（acabar）。,acabar.jpg,A1|v|变位|日常,,那,星期,光,词库自动生成_待内容组校对
tratar,v,n/a,A1,,对待,tratar,Contexto: tratar.,例句待内容组补充（tratar）。,tratar.jpg,A1|v|变位|日常,,detener（待校对）,看待,称呼,词库自动生成_待内容组校对
tres,n,n/a,A1,,三,tres,Contexto: tres.,例句待内容组补充（tres）。,tres.jpg,A1|n|日常,,帮助,寻找,pregunta（待校对）,词库自动生成_待内容组校对
último,adj,n/a,A1,,最后的,último,Contexto: último.,例句待内容组补充（último）。,último.jpg,A1|adj|日常,,或许,大约,喝,词库自动生成_待内容组校对
trabajar,v,n/a,A1,,工作,trabajar,Contexto: trabajar.,例句待内容组补充（trabajar）。,trabajar.jpg,A1|v|变位|日常,,一半,清楚的,相机,词库自动生成_待内容组校对
morir,v,n/a,A1,,死,morir,Contexto: morir.,例句待内容组补充（morir）。,morir.jpg,A1|v|变位|日常,,证明,电影,扔,词库自动生成_待内容组校对
cada,adj,n/a,A1,,每个,cada,Contexto: cada.,例句待内容组补充（cada）。,cada.jpg,A1|adj|日常,,星期,钱,的,词库自动生成_待内容组校对
dinero,n,m,A1,,钱,dinero,Contexto: dinero.,例句待内容组补充（dinero）。,dinero.jpg,A1|n|日常,,的,军队,休息,词库自动生成_待内容组校对
mañana,n,f,A1,,明天,mañana,Contexto: mañana.,例句待内容组补充（mañana）。,mañana.jpg,A1|n|日常,,pregunta（待校对）,一些,生产,词库自动生成_待内容组校对
hermano,n,m,A1,,兄弟,hermano,Contexto: hermano.,例句待内容组补充（hermano）。,hermano.jpg,A1|n|日常,,机会,后,中心,词库自动生成_待内容组校对
quien,pron,n/a,A1,,WHO,quien,Contexto: quien.,例句待内容组补充（quien）。,quien.jpg,A1|pron|日常,,月,能,魔鬼,词库自动生成_待内容组校对
vivir,v,n/a,A1,biˈβiɾ,生活；居住,to live,Vivo en Beijing.,我住在北京。,vivir.jpg,日常|变位,, morir, trabajar, estudiar,词库自动生成_待内容组校对
valer,v,n/a,A1,,值得,valer,Contexto: valer.,例句待内容组补充（valer）。,valer.jpg,A1|v|变位|日常,,返回,哪个,到,词库自动生成_待内容组校对
sr.,adv,n/a,A1,,先生。,sr.,Contexto: sr..,例句待内容组补充（sr.）。,sr.jpg,A1|adv|日常,,灵魂,交易,大厅,词库自动生成_待内容组校对
allí,adv,n/a,A1,aˈʎi,那里,there,El libro está allí.,书在那里。,allí.jpg,日常|副词,,这里,上面,里面,词库自动生成_待内容组校对
hoy,adv,n/a,A1,,今天,hoy,Contexto: hoy.,例句待内容组补充（hoy）。,hoy.jpg,A1|adv|日常,,移动,之间,婴儿,词库自动生成_待内容组校对
luego,adv,n/a,A1,,然后,luego,Contexto: luego.,例句待内容组补充（luego）。,luego.jpg,A1|adv|日常,,能,指出,你,词库自动生成_待内容组校对
mano,n,m,A1,,手,mano,Contexto: mano.,例句待内容组补充（mano）。,mano.jpg,A1|n|日常,,手臂,还,后,词库自动生成_待内容组校对
tanto,adv,n/a,A1,,这么多,tanto,Contexto: tanto.,例句待内容组补充（tanto）。,tanto.jpg,A1|adv|日常,,世界,总是,casi（待校对）,词库自动生成_待内容组校对
caso,n,m,A1,,案件,caso,Contexto: caso.,例句待内容组补充（caso）。,caso.jpg,A1|n|日常,,办公室,失去,根据,词库自动生成_待内容组校对
nombre,n,n/a,A1,,姓名,nombre,Contexto: nombre.,例句待内容组补充（nombre）。,nombre.jpg,A1|n|日常,,支付,援助,脸,词库自动生成_待内容组校对
entrar,v,n/a,A1,,进入,entrar,Contexto: entrar.,例句待内容组补充（entrar）。,entrar.jpg,A1|v|变位|日常,,消除,公司,看,词库自动生成_待内容组校对
forma,n,m,A1,,形状,forma,Contexto: forma.,例句待内容组补充（forma）。,forma.jpg,A1|n|日常,,返回,浴室,白天；天,词库自动生成_待内容组校对
empezar,v,n/a,A1,,开始,empezar,Contexto: empezar.,例句待内容组补充（empezar）。,empezar.jpg,A1|v|变位|日常,,等待,写,可能的,词库自动生成_待内容组校对
conseguir,v,n/a,A1,,得到,conseguir,Contexto: conseguir.,例句待内容组补充（conseguir）。,conseguir.jpg,A1|v|变位|日常,,安排,今天,当然,词库自动生成_待内容组校对
pedir,v,n/a,A1,,问,pedir,Contexto: pedir.,例句待内容组补充（pedir）。,pedir.jpg,A1|v|变位|日常,,强的,爱,教,词库自动生成_待内容组校对
intentar,v,n/a,A1,,试图,intentar,Contexto: intentar.,例句待内容组补充（intentar）。,intentar.jpg,A1|v|变位|日常,,我们的,孩子,儿子,词库自动生成_待内容组校对
ninguno,adj,n/a,A1,,没有任何,ninguno,Contexto: ninguno.,例句待内容组补充（ninguno）。,ninguno.jpg,A1|adj|日常,,收到,程度,更远,词库自动生成_待内容组校对
traer,v,n/a,A1,,带来,traer,Contexto: traer.,例句待内容组补充（traer）。,traer.jpg,A1|v|变位|日常,,有能力的,降低,状况,词库自动生成_待内容组校对
pequeño,adj,n/a,A1,peˈkeɲo,小的,small,Es un perro pequeño.,是一只小狗。,pequeño.jpg,日常|形容词,,大的,长的,高的,词库自动生成_待内容组校对
importar,v,n/a,A1,,事情,importar,Contexto: importar.,例句待内容组补充（importar）。,importar.jpg,A1|v|变位|日常,,惹恼,月,来了,词库自动生成_待内容组校对
aún,adv,n/a,A1,,仍然,aún,Contexto: aún.,例句待内容组补充（aún）。,aún.jpg,A1|adv|日常,,知道,眼睛,获得,词库自动生成_待内容组校对
cuenta,n,f,A1,,帐户,cuenta,Contexto: cuenta.,例句待内容组补充（cuenta）。,cuenta.jpg,A1|n|日常,,相当,今天,秘密,词库自动生成_待内容组校对
razón,n,n/a,A1,,原因,razón,Contexto: razón.,例句待内容组补充（razón）。,razón.jpg,A1|n|日常,,旧的；老的,错误,十,词库自动生成_待内容组校对
preguntar,v,n/a,A1,,问,preguntar,Contexto: preguntar.,例句待内容组补充（preguntar）。,preguntar.jpg,A1|v|变位|日常,,来了,脚,说,词库自动生成_待内容组校对
terminar,v,n/a,A1,,结束,terminar,Contexto: terminar.,例句待内容组补充（terminar）。,terminar.jpg,A1|v|变位|日常,,喷泉,低的,真实的,词库自动生成_待内容组校对
idea,n,f,A1,,主意,idea,Contexto: idea.,例句待内容组补充（idea）。,idea.jpg,A1|n|日常,,仅有的,想,甜的,词库自动生成_待内容组校对
único,adj,n/a,A1,,仅有的,único,Contexto: único.,例句待内容组补充（único）。,único.jpg,A1|adj|日常,,证明,博士。,能,词库自动生成_待内容组校对
mal,adv,n/a,A1,,邪恶的,mal,Contexto: mal.,例句待内容组补充（mal）。,mal.jpg,A1|adv|日常,,休息,回复,责任,词库自动生成_待内容组校对
suponer,v,n/a,A1,,认为,suponer,Contexto: suponer.,例句待内容组补充（suponer）。,suponer.jpg,A1|v|变位|日常,,人类,喜欢,他的,词库自动生成_待内容组校对
muerto,adj,n/a,A1,,死的,muerto,Contexto: muerto.,例句待内容组补充（muerto）。,muerto.jpg,A1|adj|日常,,很快,似乎,原谅,词库自动生成_待内容组校对
durante,prep,n/a,A1,,期间,durante,Contexto: durante.,例句待内容组补充（durante）。,durante.jpg,A1|prep|语法|日常,,后,足够的,保证,词库自动生成_待内容组校对
pasado,n,m,A1,,过去的,pasado,Contexto: pasado.,例句待内容组补充（pasado）。,pasado.jpg,A1|n|日常,,星期,办公室,难的,词库自动生成_待内容组校对
recordar,v,n/a,A1,,记住,recordar,Contexto: recordar.,例句待内容组补充（recordar）。,recordar.jpg,A1|v|变位|日常,,衣服,市场,为了（目的）,词库自动生成_待内容组校对
semana,n,f,A1,,星期,semana,Contexto: semana.,例句待内容组补充（semana）。,semana.jpg,A1|n|日常,,某人,会议,爱,词库自动生成_待内容组校对
cierto,adj,n/a,A1,,真的,cierto,Contexto: cierto.,例句待内容组补充（cierto）。,cierto.jpg,A1|adj|日常,,身体,事情,品尝,词库自动生成_待内容组校对
contra,prep,n/a,A1,,反对,contra,Contexto: contra.,例句待内容组补充（contra）。,contra.jpg,A1|prep|语法|日常,,协议,四,空气,词库自动生成_待内容组校对
tarde,adv,n/a,A1,,晚的,tarde,Contexto: tarde.,例句待内容组补充（tarde）。,tarde.jpg,A1|adv|日常,,完美的,改变,发生,词库自动生成_待内容组校对
segundo,adj,n/a,A1,,第二,segundo,Contexto: segundo.,例句待内容组补充（segundo）。,segundo.jpg,A1|adj|日常,,衣服,我们的,中风,词库自动生成_待内容组校对
cambiar,v,n/a,A1,,改变,cambiar,Contexto: cambiar.,例句待内容组补充（cambiar）。,cambiar.jpg,A1|v|变位|日常,,放,一些,介绍,词库自动生成_待内容组校对
familia,n,f,A1,famiˈlja,家庭,family,Mi familia es grande.,我的家庭很大。,familia.jpg,日常|名词,专四,朋友,公司,国家,词库自动生成_待内容组校对
usar,v,n/a,A1,,穿,usar,Contexto: usar.,例句待内容组补充（usar）。,usar.jpg,A1|v|变位|日常,,忘记,社会的,头发,词库自动生成_待内容组校对
policía,n,f,A1,,警察,policía,Contexto: policía.,例句待内容组补充（policía）。,policía.jpg,A1|n|日常,,梦,仅仅,亲爱的,词库自动生成_待内容组校对
comer,v,n/a,A1,koˈmeɾ,吃,to eat,Como fruta cada día.,我每天吃水果。,comer.jpg,日常|变位,, beber, dormir, cocinar,词库自动生成_待内容组校对
conmigo,adv,n/a,A1,,与我一起,conmigo,Contexto: conmigo.,例句待内容组补充（conmigo）。,conmigo.jpg,A1|adv|日常,,是；对,部长,atención（待校对）,词库自动生成_待内容组校对
sacar,v,n/a,A1,,取出,sacar,Contexto: sacar.,例句待内容组补充（sacar）。,sacar.jpg,A1|v|变位|日常,,常见的,二,爸爸,词库自动生成_待内容组校对
mientras,conj,n/a,A1,,尽管,mientras,Contexto: mientras.,例句待内容组补充（mientras）。,mientras.jpg,A1|conj|语法|日常,,西班牙,住口,年轻人,词库自动生成_待内容组校对
mantener,v,n/a,A1,,保持,mantener,Contexto: mantener.,例句待内容组补充（mantener）。,mantener.jpg,A1|v|变位|日常,,格莱登,地面,准备,词库自动生成_待内容组校对
realmente,adv,n/a,A1,,真的,realmente,Contexto: realmente.,例句待内容组补充（realmente）。,realmente.jpg,A1|adv|日常,,到达,看法,缺少,词库自动生成_待内容组校对
serio,adj,n/a,A1,,严肃的,serio,Contexto: serio.,例句待内容组补充（serio）。,serio.jpg,A1|adj|日常,,正确的,相信,过程,词库自动生成_待内容组校对
país,n,m,A1,paˈis,国家,country,España es un país bonito.,西班牙是一个美丽的国家。,país.jpg,日常|名词,专四|专八,城市,大陆,岛屿,词库自动生成_待内容组校对
contar,v,n/a,A1,,数数,contar,Contexto: contar.,例句待内容组补充（contar）。,contar.jpg,A1|v|变位|日常,,熟人,意思是,陪伴,词库自动生成_待内容组校对
minuto,n,m,A1,,分钟,minuto,Contexto: minuto.,例句待内容组补充（minuto）。,minuto.jpg,A1|n|日常,,手术,和,西班牙,词库自动生成_待内容组校对
mierda,n,f,A1,,拉屎,mierda,Contexto: mierda.,例句待内容组补充（mierda）。,mierda.jpg,A1|n|日常,,顾客,制成,的,词库自动生成_待内容组校对
olvidar,v,n/a,A1,,忘记,olvidar,Contexto: olvidar.,例句待内容组补充（olvidar）。,olvidar.jpg,A1|v|变位|日常,,根据,这里,车,词库自动生成_待内容组校对
propio,adj,n/a,A1,,自己的,propio,Contexto: propio.,例句待内容组补充（propio）。,propio.jpg,A1|adj|日常,,你。,但,一些,词库自动生成_待内容组校对
pues,conj,n/a,A1,,出色地,pues,Contexto: pues.,例句待内容组补充（pues）。,pues.jpg,A1|conj|语法|日常,,消息,游戏,那里,词库自动生成_待内容组校对
e,conj,n/a,A1,,和,e,Contexto: e.,例句待内容组补充（e）。,e.jpg,A1|conj|语法|日常,,伙伴,接受,星期,词库自动生成_待内容组校对
aunque,conj,n/a,A1,,虽然,aunque,Contexto: aunque.,例句待内容组补充（aunque）。,aunque.jpg,A1|conj|语法|日常,,原因,从不,没有人,词库自动生成_待内容组校对
historia,n,f,A1,,历史,historia,Contexto: historia.,例句待内容组补充（historia）。,historia.jpg,A1|n|日常,,茶,这里,梦,词库自动生成_待内容组校对
amor,n,m,A1,,爱,amor,Contexto: amor.,例句待内容组补充（amor）。,amor.jpg,A1|n|日常,,时间,手臂,她,词库自动生成_待内容组校对
lado,n,m,A1,,边,lado,Contexto: lado.,例句待内容组补充（lado）。,lado.jpg,A1|n|日常,,状态,病人,试图,词库自动生成_待内容组校对
junto,adj,n/a,A1,,一起,junto,Contexto: junto.,例句待内容组补充（junto）。,junto.jpg,A1|adj|日常,,职业,展示,抵达,词库自动生成_待内容组校对
hacia,prep,n/a,A1,,朝向,hacia,Contexto: hacia.,例句待内容组补充（hacia）。,hacia.jpg,A1|prep|语法|日常,,活,寻找,喝,词库自动生成_待内容组校对
manera,n,f,A1,,方式,manera,Contexto: manera.,例句待内容组补充（manera）。,manera.jpg,A1|n|日常,,美元,清楚的,遭受,词库自动生成_待内容组校对
cabeza,n,f,A1,,头,cabeza,Contexto: cabeza.,例句待内容组补充（cabeza）。,cabeza.jpg,A1|n|日常,,梦,全部,参考,词库自动生成_待内容组校对
punto,n,m,A1,,点,punto,Contexto: punto.,例句待内容组补充（punto）。,punto.jpg,A1|n|日常,,明天,位置,沉默,词库自动生成_待内容组校对
mayor,adj,n/a,A1,,老年,mayor,Contexto: mayor.,例句待内容组补充（mayor）。,mayor.jpg,A1|adj|日常,,想,解决,学校,词库自动生成_待内容组校对
todavía,adv,n/a,A1,,仍然,todavía,Contexto: todavía.,例句待内容组补充（todavía）。,todavía.jpg,A1|adv|日常,,难的,扔,重要的,词库自动生成_待内容组校对
cualquiera,adj,n/a,A1,,任何,cualquiera,Contexto: cualquiera.,例句待内容组补充（cualquiera）。,cualquiera.jpg,A1|adj|日常,,里面,坏的,或许,词库自动生成_待内容组校对
casi,adv,n/a,A1,,casi（待校对）,casi,Contexto: casi.,例句待内容组补充（casi）。,casi.jpg,A1|adv|日常,,爱,介绍,医院,词库自动生成_待内容组校对
contigo,adv,n/a,A1,,与你,contigo,Contexto: contigo.,例句待内容组补充（contigo）。,contigo.jpg,A1|adv|日常,,丈夫,遭受,转变,词库自动生成_待内容组校对
mes,n,n/a,A1,,月,mes,Contexto: mes.,例句待内容组补充（mes）。,mes.jpg,A1|n|日常,,远的,经过,奇妙,词库自动生成_待内容组校对
ciudad,n,f,A1,θjuˈðað,城市,city,Madrid es una ciudad grande.,马德里是一座大城市。,ciudad.jpg,日常|名词,专四|专八,村庄,国家,河流,词库自动生成_待内容组校对
importante,adj,n/a,A1,,重要的,importante,Contexto: importante.,例句待内容组补充（importante）。,importante.jpg,A1|adj|日常,,律师,社会的,读,词库自动生成_待内容组校对
demasiado,adv,n/a,A1,,太多了,demasiado,Contexto: demasiado.,例句待内容组补充（demasiado）。,demasiado.jpg,A1|adv|日常,,边,邮政,总统,词库自动生成_待内容组校对
preocupar,v,n/a,A1,,担心,preocupar,Contexto: preocupar.,例句待内容组补充（preocupar）。,preocupar.jpg,A1|v|变位|日常,,职员,医院,城市,词库自动生成_待内容组校对
poder,n,n/a,A1,,能,poder,Contexto: poder.,例句待内容组补充（poder）。,poder.jpg,A1|n|日常,,作为,交易,没有人,词库自动生成_待内容组校对
ganar,v,n/a,A1,,获得,ganar,Contexto: ganar.,例句待内容组补充（ganar）。,ganar.jpg,A1|v|变位|日常,,某人,国家的,解释,词库自动生成_待内容组校对
cuánto,adj,n/a,A1,,多少,cuánto,Contexto: cuánto.,例句待内容组补充（cuánto）。,cuánto.jpg,A1|adj|日常,,愚蠢的,número（待校对）,继续,词库自动生成_待内容组校对
tío,n,m,A1,,叔叔,tío,Contexto: tío.,例句待内容组补充（tío）。,tío.jpg,A1|n|日常,,出色地,消除,后,词库自动生成_待内容组校对
puerta,n,f,A1,,门,puerta,Contexto: puerta.,例句待内容组补充（puerta）。,puerta.jpg,A1|n|日常,,邮政,什么时候,系统,词库自动生成_待内容组校对
