lemma,pos,gender,level,sense,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
alegrar,v,n/a,A2,1,,使高兴；使愉快,,La noticia de su aprobado alegró a toda la familia que esperaba ansiosa el resultado.,他通过考试的消息让焦急等待结果的整个家人都很高兴。,alegrar_1.jpg,考试路径|A2|v,专四,水平；等级,东方；东边,八月,大创内容组_senses_table_tem4 7.30.xlsx
alegrarse,v,n/a,A2,1,,感到高兴；感到开心,,Me alegro mucho de que hayas aprobado el examen de español con una nota excelente.,我非常开心你以优异的成绩通过了西语考试。,alegrarse_1.jpg,考试路径|A2|v,专四,一点儿；稍微,服务员；侍者,购物车；手推车,大创内容组_words_tem4.csv
alemán,n,n/a,A2,1,,德国的；德国人；德语,,"Mi compañero de piso es alemán, pero habla español con mucha fluidez y soltura.",我的室友是德国人，但他西班牙语说得非常流利自如。,aleman_1.jpg,考试路径|A2|n,专四,购物车；手推车,摔倒；跌到,周一,大创内容组_senses_table_tem4 7.30.xlsx
alfabeto,n,m,A2,1,,字母表,,Los niños aprenden el alfabeto en los primeros años de la educación primaria.,孩子们在小学教育的最初几年学习字母表。,alfabeto_1.jpg,考试路径|A2|n,专四,有耐心的；忍耐,昨晚,认真的；严肃,大创内容组_senses_table_tem4 7.30.xlsx
alfombra,n,f,A2,1,,地毯,,"La alfombra del salón es muy suave y cálida, perfecta para los días fríos de invierno.",客厅的地毯非常柔软温暖，非常适合寒冷的冬日。,alfombra_1.jpg,考试路径|A2|n,专四,玩笑；戏弄,德国的；德国人；德语,高度,大创内容组_senses_table_tem4 7.30.xlsx
algo,adv,n/a,A2,2,,一点儿；稍微,,"Después del descanso, me siento algo mejor y puedo seguir estudiando.",休息之后，我感觉稍微好一点了，可以继续学习了。,algo_2.jpg,考试路径|A2|adv,专四,出现,跑；奔跑；跑步,日历；月历,大创内容组_senses_table_tem4 7.30.xlsx
alguno,n,n/a,A2,1,,某个；某些；一些（肯定/否定）,,"Algunos estudiantes prefieren estudiar en la biblioteca, otros estudian en casa tranquilamente.",一些学生喜欢在图书馆学习，另一些则安静地在家学习。,alguno_1.jpg,考试路径|A2|n,专四,数量；数额,鸟；禽,雨；雨水,大创内容组_senses_table_tem4 7.30.xlsx
allá,adv,n/a,A2,1,,在那儿；往那儿（较远处）,,"Si sigues caminando hacia allá, llegarás al parque central de la ciudad.",如果你继续往那边走，你会到达城市的中央公园。,alla_1.jpg,考试路径|A2|adv,专四,笔记本；练习本,账单；算账,假期；休假,大创内容组_senses_table_tem4 7.30.xlsx
almohada,n,f,A2,1,,枕头；椅垫,,No puedo dormir sin mi almohada favorita cuando viajo a otras ciudades.,我去其他城市旅行时，没有我最喜欢的枕头就睡不着。,almohada_1.jpg,考试路径|A2|n,专四,高度,人；个人；人物,害羞的；腼腆,大创内容组_senses_table_tem4 7.30.xlsx
almorzar,v,n/a,A2,1,,吃午餐,,Los estudiantes almuerzan en la cafetería universitaria entre las dos y las tres.,学生们下午两点到三点之间在大学食堂吃午餐。,almorzar_1.jpg,考试路径|A2|v,专四,走；行走,章；章节；回,事情；事务,大创内容组_words_tem4.csv
alrededor,adv,n/a,A2,1,,周围；在四周,,Los estudiantes se sentaron alrededor de la mesa para discutir el proyecto en grupo.,学生们围坐在桌子周围，分组讨论这个项目。,alrededor_1.jpg,考试路径|A2|adv,专四,理由；原因,换衣服；改变；变化,天亮；天明,大创内容组_senses_table_tem4 7.30.xlsx
altavoz,n,m,A2,1,,扬声器；喇叭,,El profesor usó un altavoz para que todos los estudiantes pudieran escuchar sus explicaciones.,老师用了扬声器，好让所有学生都能听到他的讲解。,altavoz_1.jpg,考试路径|A2|n,专四,形状；图形,首都，首府,书；书籍；著作,大创内容组_senses_table_tem4 7.30.xlsx
alto,adv,n/a,A2,2,,大声地,,El profesor habló más alto para que los estudiantes de la última fila pudieran oírle bien.,老师提高了音量说话，好让最后一排的学生能听清楚。,alto_4.jpg,考试路径|A2|adv,专四,有；拥有；持有,气候；氛围,需要；必需；需求,大创内容组_senses_table_tem4 7.30.xlsx
alto,int,n/a,A2,3,,立定；站住,,El policía gritó «¡Alto!» al sospechoso que intentaba huir corriendo por la calle.,警察对试图沿街逃跑的嫌疑人喊道“站住！”。,alto_5.jpg,考试路径|A2|int,专四,翼；翅膀,尝试；尽力,建议；劝告；指导,大创内容组_senses_table_tem4 7.30.xlsx
altura,n,f,A2,1,,高度,,La altura de la montaña es de más de tres mil metros sobre el nivel del mar.,这座山的海拔高度超过三千米。,altura_1.jpg,考试路径|A2|n,专四,年老的；老人,公路；郊外道路,家；家庭；住所,大创内容组_senses_table_tem4 7.30.xlsx
alumno,n,m,A2,1,,学生；学员,,Cada alumno debe entregar su tarea antes de la clase del martes.,每个学生必须在周二上课前交作业。,alumno_1.jpg,考试路径|A2|n,专四,校园,周年纪念日,预约；（也指）约会,大创内容组_words_tem4.csv
ama,n,f,A2,1,,女主人；女管家,,La ama de la casa preparó un delicioso desayuno para todos los invitados.,女主人为所有客人准备了一顿美味的早餐。,ama_1.jpg,考试路径|A2|n,专四,账户；户头,生日,拿出；取出,大创内容组_senses_table_tem4 7.30.xlsx
amable,adj,n/a,A2,1,,友善的；和蔼,,El profesor de conversación es muy amable con todos los alumnos nuevos.,口语老师对所有新生都十分和蔼友善。,amable_1.jpg,考试路径|A2|adj,专四,圆珠笔；水性笔,建议；劝告；指导,天气；气象,大创内容组_words_tem4.csv
amanecer,v,n/a,A2,1,,天亮；天明,,"Durante el viaje, nos despertamos temprano para ver amanecer sobre las montañas.",旅行期间，我们早早醒来，去看日出照在山脉上的景象。,amanecer_1.jpg,考试路径|A2|v,专四,枕头；椅垫,九月,很多的；大量的；许多的,大创内容组_senses_table_tem4 7.30.xlsx
amar,v,n/a,A2,1,,爱；热爱；喜爱,,Amo la literatura española porque sus historias me transportan a mundos diferentes.,我热爱西班牙文学，因为它的故事能把我带到不同的世界。,amar_1.jpg,考试路径|A2|v,专四,戏剧；剧院；舞台,衣箱；大箱子,街道；马路；街,大创内容组_words_tem4.csv
amargo,adj,n/a,A2,1,,苦的；苦涩的,,El café sin azúcar me resulta demasiado amargo para tomarlo por la mañana.,不加糖的咖啡对我来说太苦了，早上喝不下去。,amargo_1.jpg,考试路径|A2|adj,专四,运转；运行；进展；进行,平静的；安静的,赢得；获胜；赢,大创内容组_words_tem4.csv
amarillo,n,n/a,A2,1,,黄色的；黄色,,El girasol es una flor de color amarillo brillante que sigue la dirección del sol.,向日葵是一种颜色鲜艳的黄色花朵，会随着太阳的方向转动。,amarillo_1.jpg,考试路径|A2|n,专四,口头的,热；炎热,艺术；美术；技艺,大创内容组_senses_table_tem4 7.30.xlsx
ambiente,n,m,A2,1,,环境；氛围,,El ambiente de la biblioteca es muy tranquilo y adecuado para estudiar sin distracciones.,图书馆的环境非常安静，适合无干扰地学习。,ambiente_1.jpg,考试路径|A2|n,专四,教室；课堂,理解；明白；领会,椅子；座椅,大创内容组_senses_table_tem4 7.30.xlsx
ambos,n,n/a,A2,1,,两者；双方,,Ambos estudiantes recibieron la misma calificación en el examen final de español.,两个学生在西语期末考试中得了相同的分数。,ambos_1.jpg,考试路径|A2|n,专四,做；干；制作；从事,进入；进去；入场,八月,大创内容组_senses_table_tem4 7.30.xlsx
ambulancia,n,f,A2,1,,救护车,,"Cuando alguien se desmaya en la calle, debemos llamar inmediatamente a una ambulancia.",当有人晕倒在街上时，我们应该立即叫救护车。,ambulancia_1.jpg,考试路径|A2|n,专四,关掉；熄灭（灯/火）,听；听到；听见,汽车；小轿车,大创内容组_senses_table_tem4 7.30.xlsx
americano,n,n/a,A2,1,,美洲的；美洲人；美国的；美国人,,El continente americano tiene una gran diversidad de culturas y paisajes naturales.,美洲大陆拥有丰富多样的文化和自然景观。,americano_1.jpg,考试路径|A2|n,专四,疾病；病症,盒子；箱子；保险柜,回忆；记起,大创内容组_senses_table_tem4 7.30.xlsx
amigo,n,m,A2,1,,朋友；友人,,Los verdaderos amigos están contigo en los buenos y en los malos momentos de la vida.,真正的朋友会陪你度过人生的顺境和逆境。,amigo_1.jpg,义项包|考试路径|A2|n,专四,工作；劳动；上班,快速地；迅速地,口头的,大创内容组_words_tem4.csv
amistad,n,f,A2,1,,友谊；友情,,La amistad entre los compañeros de clase es muy valiosa durante los años universitarios.,同学之间的友谊在大学岁月中非常宝贵。,amistad_1.jpg,考试路径|A2|n,专四,拜访；看望；探望,立定；站住,长椅；长凳,大创内容组_senses_table_tem4 7.30.xlsx
anciano,n,n/a,A2,1,,年老的；老人,,El anciano del parque siempre alimenta a las palomas cada mañana con mucho cariño.,公园里的那位老人每天早上都充满慈爱地喂鸽子。,anciano_1.jpg,考试路径|A2|n,专四,认真的；严肃,加热；使变热,雪；积雪,大创内容组_senses_table_tem4 7.30.xlsx
andar,v,n/a,A2,1,,走；行走,,Los turistas anduvieron por las calles antiguas de la ciudad durante toda la tarde.,游客们整个下午都在城市的古老街道上行走。,andar_1.jpg,考试路径|A2|v,专四,触摸；触碰；摸,冷；寒冷,拜访；看望；探望,大创内容组_senses_table_tem4 7.30.xlsx
andar,v,n/a,A2,2,,运转；运行；进展；进行,,"El ordenador ya no anda bien, probablemente necesita una revisión técnica urgente.",电脑已经不好好运转了，很可能需要紧急技术检修。,andar_2.jpg,考试路径|A2|v,专四,每年的；一年一度的,感到；处于某种状态；年龄,职业；专业；行业,大创内容组_senses_table_tem4 7.30.xlsx
andén,n,m,A2,1,,站台（火车站/地铁）,,El tren llegará al andén número tres dentro de diez minutos aproximadamente.,火车大约十分钟后将抵达三号站台。,anden_1.jpg,考试路径|A2|n,专四,增加；增长；提高,问候；打招呼,准备；预备,大创内容组_senses_table_tem4 7.30.xlsx
anillo,n,m,A2,1,,戒指；环形；环,,Mi madre lleva un anillo de oro que le regaló mi padre en su vigésimo aniversario.,我母亲戴着一枚金戒指，是我父亲在他们二十周年纪念日时送的。,anillo_1.jpg,考试路径|A2|n,专四,认为；以为；觉得,房子；房屋；建筑,回忆；记起,大创内容组_senses_table_tem4 7.30.xlsx
animal,n,n/a,A2,1,,动物的；动物,,El león es un animal salvaje que vive en las sabanas africanas y caza en grupo.,狮子是一种生活在非洲草原上的野生动物，以群体捕猎。,animal_1.jpg,考试路径|A2|n,专四,进入；进去；入场,约定；碰面；约好,安静；沉默,大创内容组_senses_table_tem4 7.30.xlsx
aniversario,n,m,A2,1,,周年纪念日,,Este fin de semana celebramos el quinto aniversario de la fundación del club de español.,这个周末我们庆祝西语俱乐部成立五周年。,aniversario_1.jpg,考试路径|A2|n,专四,在高处；在上面；向上,冒险；探险；奇遇,洗漱；梳洗,大创内容组_senses_table_tem4 7.30.xlsx
anoche,adv,n/a,A2,1,,昨晚,,Anoche estudié hasta muy tarde para preparar el examen de historia del arte español.,昨晚我为了准备西班牙艺术史考试学习到很晚。,anoche_1.jpg,考试路径|A2|adv,专四,噪音；声响,考试,听写,大创内容组_senses_table_tem4 7.30.xlsx
anochecer,v,n/a,A2,1,,入夜；天黑,,"Cuando anochece en invierno, las calles de la ciudad se iluminan con luces cálidas.",冬天入夜时，城市的街道被温暖的灯光照亮。,anochecer_1.jpg,考试路径|A2|v,专四,球；球体,进行；进展；处于某种状态,护士,大创内容组_senses_table_tem4 7.30.xlsx
anotar,v,n/a,A2,1,,记录；记下,,"Durante la conferencia, los estudiantes anotaron los puntos más importantes en sus cuadernos.",会议期间，学生们把最重要的要点记在了笔记本上。,anotar_1.jpg,考试路径|A2|v,专四,玩笑；戏弄,激动的；兴奋的,看；看见；看到,大创内容组_senses_table_tem4 7.30.xlsx
anteayer,adv,n/a,A2,1,,前天,,Anteayer empezamos a leer una nueva novela de literatura española contemporánea.,前天我们开始读一本新的当代西班牙文学小说。,anteayer_1.jpg,考试路径|A2|adv,专四,极好吃的；可口的,关掉；熄灭（灯/火）,袜子,大创内容组_senses_table_tem4 7.30.xlsx
anterior,adj,n/a,A2,1,,先前的；前面的,,El capítulo anterior del libro explica los conceptos básicos de la gramática española.,这本书的上一章解释了西班牙语语法的基本概念。,anterior_1.jpg,考试路径|A2|adj,专四,放下；留下,主题；题目；话题,数字；号码,大创内容组_senses_table_tem4 7.30.xlsx
antiguo,adj,n/a,A2,1,,古代的；古老的；旧的；过时的,,En el centro histórico de la ciudad hay muchas iglesias antiguas muy bien conservadas.,城市的历史中心有许多保存完好的古老教堂。,antiguo_1.jpg,考试路径|A2|adj,专四,前天,人；个人；人物,有能力的；能够的,大创内容组_senses_table_tem4 7.30.xlsx
anual,adj,n/a,A2,1,,每年的；一年一度的,,La universidad publica un informe anual sobre los resultados académicos de los estudiantes.,大学每年发布一份关于学生学业成果的报告。,anual_1.jpg,考试路径|A2|adj,专四,解释；讲解；说明,知道；了解；得知,节日；派对；庆祝活动,大创内容组_senses_table_tem4 7.30.xlsx
apagar,v,n/a,A2,1,,关掉；熄灭（灯/火）,,Apaga la luz cuando salgas de la habitación para ahorrar electricidad.,离开房间时关掉灯，以节省用电。,apagar_1.jpg,考试路径|A2|v,专四,疲倦；厌烦,公园；园区,极好吃的；可口的,大创内容组_senses_table_tem4 7.30.xlsx
aparcar,v,n/a,A2,1,,停车；停放,,Es difícil aparcar en el centro de la ciudad durante los fines de semana.,周末在市中心停车很困难。,aparcar_1.jpg,考试路径|A2|v,专四,穿衣服；穿衣；打扮,先生（尊称）；绅士；骑士,图书馆,大创内容组_words_tem4.csv
aparecer,v,n/a,A2,1,,出现,,Una nueva oportunidad apareció en el momento menos esperado para todos nosotros.,一个所有人都最意想不到的时刻出现了一个新机会。,aparecer_1.jpg,考试路径|A2|v,专四,添加；增加,吃；吃饭；用餐,捡起；拾起,大创内容组_senses_table_tem4 7.30.xlsx
apenas,adv,n/a,A2,1,,几乎不；刚刚,,Apenas tengo tiempo para desayunar antes de salir corriendo a la universidad.,我几乎没有时间吃早餐就得跑着出门去大学了。,apenas_1.jpg,考试路径|A2|adv,专四,听写,罐；瓶（容器）,不及格；挂科,大创内容组_senses_table_tem4 7.30.xlsx
apetito,n,m,A2,1,,食欲；胃口,,"Después de tanto estudiar, tengo un apetito enorme y quiero comer algo sabroso.",学了这么久之后，我食欲大增，想吃点好吃的东西。,apetito_1.jpg,考试路径|A2|n,专四,放入；塞进,艺术家；艺人,在后面；后方,大创内容组_senses_table_tem4 7.30.xlsx
